課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Introducción a la IA y la tecnología en el deporte,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduccin-a-la-ia-y-la-tecnologa-en-el-deporte,4 modules,"Data Analysis, Big Data, Natural Language Processing, Data Analysis Software, Agile Project Management, Artificial Intelligence, Data Ethics, Digital Transformation, Analytics, Deep Learning, Scikit Learn (Machine Learning Library), Technology Strategies, Statistical Analysis, Health Technology, Performance Appraisal, Emerging Technologies, Internet Of Things, Technology Solutions, Machine Learning, Large Language Modeling",Fundamentos de la inteligencia artificial | TÃ©cnicas y aplicaciones modernas de la inteligencia artificial | La inteligencia artificial y la tecnologÃ­a en el deporte | Herramientas y tecnologÃ­as en la IA aplicada al deporte,"Marisa SÃ¡enz, Real Madrid Graduate School Universidad Europea",Starts Jul 17,Flexible schedule,Learn at your own pace
IA para el rendimiento y entrenamiento de jugadores,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ia-para-el-rendimiento-y-entrenamiento-de-jugadores,4 modules,"Talent Recruitment, Predictive Analytics, Coaching, Competitive Analysis, Artificial Intelligence, Data Collection, Rehabilitation, Organizational Strategy, Data Analysis, Injury Prevention, Process Optimization, Technology Solutions, Goal Setting, People Analytics, Virtual Reality, Advanced Analytics, Data-Driven Decision-Making, Real Time Data, Physical Science, Health Technology",Dispositivos wearables y recopilaciÃ³n de datos | PrevenciÃ³n de lesiones y recuperaciÃ³n | OptimizaciÃ³n de la gestiÃ³n del equipo y personalizaciÃ³n en el entrenamiento | Estrategia y tÃ¡ctica de juego,"Marisa SÃ¡enz, Real Madrid Graduate School Universidad Europea",Starts Jul 17,Flexible schedule,Learn at your own pace
Generative AI: Revolutionizing the Product Owner Role,5 out of 5 stars,7 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-revolutionizing-the-product-owner-role,3 modules,"Market Intelligence, Artificial Intelligence, Product Requirements, Strategic Thinking, Product Management, Stakeholder Engagement","Integrating AI into Product Ownership | AI-Driven End-to-End Sprint Management and Ethical Considerationsâ¯ | Guided Project, Final Assessment, and Course Wrap-Up","Skill-Up EdTech Team, Daniel C. Yeomans, SkillUp EdTech",Starts Jul 17,Flexible schedule,Learn at your own pace
AI for Player Performance and Training,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ai-for-player-performance-and-training,4 modules,"Artificial Intelligence, Medical Equipment and Technology, Competitive Analysis, People Analytics, Coaching, Rehabilitation, Physical Science, Health Technology, Data Analysis, Real Time Data, Process Optimization, Advanced Analytics, AI Personalization, Data-Driven Decision-Making, Talent Recruitment, Technology Solutions, Goal Setting, Organizational Strategy, Injury Prevention, Predictive Analytics",Wearables and Data Collection | Injury Prevention and Recovery | Optimizing team management & personalization in training | Game Strategy and Tactics,"Marisa SÃ¡enz, Real Madrid Graduate School Universidad Europea",Starts Jul 17,Flexible schedule,Learn at your own pace
生成 AI:  基本概念の理解,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-unlock-foundational-concepts-ja,4 modules,"Artificial Intelligence and Machine Learning (AI/ML), Google Cloud Platform, Machine Learning, Data-Driven Decision-Making, Data Quality, Generative AI, Artificial Intelligence, Large Language Modeling, Application Security, Unstructured Data, Data Ethics",çæ AI ã®åºæ¬æ¦å¿µ | åºç¤ã¢ãã« | å®å¨ãªè²¬ä»»ãã AI ã®æ§ç¯ | ã³ã¼ã¹ã®ãªã½ã¼ã¹,"Google Cloud Training, Google Cloud",Starts Jul 17,Flexible schedule,Learn at your own pace
Exam Prep PL-300: Microsoft Power BI Data Analyst Associate,N/A,N/A,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/exam-prep-pl-300-microsoft-power-bi-data-analyst-associate,,"Pivot Tables And Charts, Data Management, Power BI, Data Analysis Expressions (DAX), Microsoft Power Platform, Key Performance Indicators (KPIs), Business Intelligence, Dashboard, Microsoft Excel, Advanced Analytics, Data Presentation, Data Transformation","Power BI: Data Analytics and Data Preparation | Power BI: Data Modeling and Data Analysis | Power BI: Data Visualization and Analysis | Power BI: Data Secure, Governance, and Workspace Management",Whizlabs Instructor,Starts Jul 17,Flexible schedule,Learn at your own pace
Machine Learning,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/machine-learning-1,12 modules,"Tensorflow, Regression Analysis, Performance Tuning, Image Analysis, NumPy, Machine Learning, Scikit Learn (Machine Learning Library), Artificial Neural Networks, Pandas (Python Package), Feature Engineering, Text Mining, Deep Learning, Computer Vision, Python Programming, Supervised Learning, Matplotlib, Predictive Modeling, Natural Language Processing, Applied Machine Learning, Unstructured Data",Welcome to Machine Learning | Python for Data Science | Weekly Summative Assessment:Â Â Python for Data Science | Introduction to Machine Learning | Building Machine Learning Models Using Python | Weekly Summative Assessment:Â Building Machine Learning Models Using Python | Artificial Neural NetworkÂ | Implementing Neural Networks and Deep Learning Using PythonÂ Â | Weekly Summative Assessment:Â Implementing Neural Networks and Deep Learning Using Python | Natural Language Processing and Image Classification | Weekly Summative Assessment:Â Natural Language Processing and Image Classification | Term-End Individual Assignment,"Dr. Mohit Bhatnagar, O.P. Jindal Global University",Starts Jul 17,Flexible schedule,Learn at your own pace
Learning with AI,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/learning-with-ai,4 modules,"Human Learning, Infographics, Lifelong Learning, Student-Centred Learning, Generative AI, Critical Thinking, Large Language Modeling, Learning Strategies, AI Personalization, Willingness To Learn, Artificial Intelligence, Adult Learning Principles, Problem Solving",Week 0 | Week 1 - What does it mean to learn? | Week 2 - Steps of learning to learn | Week 3 - Your turn!,"Daniela Casiraghi, Susanna Sancassani, Politecnico di Milano",Starts Jul 17,Flexible schedule,Learn at your own pace
Campus to Corporate Training Program,N/A,N/A,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/campus-to-corporate-training,,"Prioritization, Productivity, Diversity Awareness, Professionalism, ChatGPT, Critical Thinking, De-escalation Techniques, Active Listening, Computer Security Awareness Training, Diversity and Inclusion, Conflict Management, Personal Integrity",Information Security Awareness | Workplace Ethics and Professionalism | Effective Communication Skills | Email Etiquette | Time Management Skills | POSH - Prevention of Sexual Harassment | Effective Collaboration & Teamwork Skills for Professionals | Emotional Intelligence in the Workplace | Master Problem Solving and Critical Thinking | Conflict Management Strategies | Stress Management Techniques,,Starts Jul 17,Flexible schedule,Learn at your own pace
IA generativa: descubre los conceptos fundamentales,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ia-generativa-descubre-los-conceptos-fundamentales-es,4 modules,"Data Ethics, Data Modeling, Artificial Intelligence, Google Cloud Platform, Data Access, Unstructured Data, Large Language Modeling, Artificial Intelligence and Machine Learning (AI/ML), Business Solutions, Machine Learning, Innovation, Generative AI, Strategic Thinking, Data Quality",Conceptos fundamentales de la IA generativa | Modelos de base | Desarrollo de IA seguro y responsable | Recursos del curso,"Google Cloud Training, Google Cloud",Starts Jul 17,Flexible schedule,Learn at your own pace
IA generativa: conceitos básicos,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-unlock-foundational-concepts-ptbr,4 modules,"Machine Learning, Safety Assurance, Large Language Modeling, Data-Driven Decision-Making, Business Solutions, Artificial Intelligence, Data Ethics, Artificial Intelligence and Machine Learning (AI/ML), Google Cloud Platform, Data Quality, Unstructured Data, Generative AI",Principais conceitos da IA generativa | Modelos de fundaÃ§Ã£o | Como criar IA com seguranÃ§a e responsabilidade | Recursos do curso,"Google Cloud Training, Google Cloud",Starts Jul 17,Flexible schedule,Learn at your own pace
Data Frameworks for Generative AI,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-frameworks-for-generative-ai,2 modules,"Prompt Engineering, Data Access, Agentic systems, Data Science, Data Infrastructure, Data Architecture, Data Quality, Data Management, Data Governance, Data Security, Large Language Modeling, Machine Learning, Data Strategy, Generative AI, Taxonomy, Information Architecture",Understanding Modern Data Strategy Fundamentals | Comprehensive Data Frameworks,"Fractal Analytics Academy, David Drummond, Fractal Analytics",Starts Jul 17,Flexible schedule,Learn at your own pace
Generative AI for Java and Spring Development,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/generative-ai-for-java-and-spring-development,3 modules,"Generative AI, Application Deployment, Computer Vision, Restful API, Development Environment, Software Development, Application Programming Interface (API), Test Tools, Java",AI Fundamentals with Java | Spring AI Integration | Final Project,"Skill-Up EdTech Team, Ramanujam Srinivasan, SkillUp EdTech",Starts Jul 17,Flexible schedule,Learn at your own pace
Real-World Applications & Model Deployment in Java,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/real-world-applications--model-deployment-in-java,3 modules,"Machine Learning, Reinforcement Learning, Java, Spring Boot, Spring Framework, Application Deployment, Applied Machine Learning, Artificial Intelligence, CI/CD, Data Ethics, Continuous Monitoring, Deep Learning, Restful API, Jenkins, MLOps (Machine Learning Operations)",Enterprise Applications of Machine Learning | Advanced Topics and Emerging Trends | Optional Extension or Workshops,Board Infinity,Starts Jul 17,Flexible schedule,Learn at your own pace
LLM Fine-Tuning and Customization Training,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/llm-fine-tuning-and-customization-training,2 modules,"PyTorch (Machine Learning Library), ChatGPT, Large Language Modeling, Supervised Learning, OpenAI, Reinforcement Learning, Tensorflow","Foundations of LLM Fine-Tuning | Evaluation, Implementation, and Best Practices",Priyanka Mehta,Starts Jul 17,Flexible schedule,Learn at your own pace
Natural Language Processing Essentials,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/natural-language-processing-essentials,4 modules,"Artificial Intelligence, Applied Machine Learning",Introduction to NLP and Lingustics | Text Processing and Feature Engineering | Named Entity Recognition (NER) & Parsing | Course Wrap-Up and Assessment,,Starts Jul 17,Flexible schedule,Learn at your own pace
LLM Fine-Tuning and Customization Training,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/llm-fine-tuning-and-customization-training,2 modules,"PyTorch (Machine Learning Library), ChatGPT, Large Language Modeling, Supervised Learning, OpenAI, Reinforcement Learning, Tensorflow","Foundations of LLM Fine-Tuning | Evaluation, Implementation, and Best Practices",Priyanka Mehta,Starts Jul 17,Flexible schedule,Learn at your own pace
Interaction Intelligence: Advanced Prototyping with Figma,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/interaction-intelligence-advanced-prototyping-figma,1 module,"User Interface (UI), Figma (Design Software), User Experience Design, Interaction Design, Usability, Animations, Responsive Web Design, Prototyping, Mockups, User Flows",Advanced Prototyping and Interaction Design,,Starts Jul 17,Flexible schedule,Learn at your own pace
"AWS: IoT, Machine Learning and Blockchain",N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/aws-iot-machine-learning-and-blockchain,2 modules,"Text Mining, Blockchain, Internet Of Things, Natural Language Processing, AWS SageMaker, Remote Access Systems, Artificial Intelligence and Machine Learning (AI/ML), Computer Vision, Amazon Web Services, Image Analysis",IoT and Blockchain in AWS | Machine Learning in AWS,Whizlabs Instructor,Starts Jul 17,Flexible schedule,Learn at your own pace
ServiceNow Basics: IT Automation & AI-Powered Workflows,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/servicenow-basics-it-automation--ai-powered-workflows,1 module,"Change Management, Artificial Intelligence, Event Monitoring, Workflow Management, Performance Analysis, Digital Transformation, Incident Management, Business Process Automation, IT Service Management, Service Improvement, Automation, Operational Efficiency, Predictive Modeling, Self Service Technologies, ServiceNow",ServiceNow Basics: IT Automation & AI-Powered Workflows,"Luca Berton, Coursera Instructor Network",Starts Jul 17,Flexible schedule,Learn at your own pace
