課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Monitoring and Backup in Azure,4.2 out of 5 stars,21 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/monitoring-backup-in-azure,2 modules,"Query Languages, Continuous Monitoring, Cloud Management, Network Monitoring, Scalability, Data Storage, Virtual Machines, Disaster Recovery, System Monitoring, Cloud Storage, Cloud Infrastructure, Microsoft Azure, Cloud Services, Application Performance Management",Monitor Azure Resources | Backup Azure Resources,Whizlabs Instructor,Starts Jul 17,4 hours to complete,
Financial Statement Applications,4.2 out of 5 stars,6 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/illinois-tech-financial-statement-application,9 modules,"Financial Statement Analysis, Trend Analysis, Generally Accepted Accounting Principles (GAAP), Financial Data, Income Statement, Working Capital, Inventory Accounting, Cash Flows, Balance Sheet, Accounting, Financial Analysis, Financial Forecasting, Financial Statements, Profit and Loss (P&L) Management",Module 1: Course Introduction and U.S. GAAP FrameworkÂ | Module 2: Overview of Primary Financial Statements | Module 3: Ratios and Financial Analysis ToolsÂ | Module 4: Inventory Valuation and Other Balance Sheet Topics | Module 5: Cash Flow Analysis | Module 6: Profitability Analysis | Module 7: Liquidity and Earnings Manipulation Recognition | Module 8: Solvency and Forecasting | Summative Course Assessment,"Michael Rybak, Illinois Tech",Starts Jul 17,Flexible schedule,Learn at your own pace
系统平台与C#程序基础,3.9 out of 5 stars,40 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/xitong-pingtai-csharp-chengxu-jichu,4 modules,"Computer Hardware, Program Development, C# (Programming Language), Debugging, Integrated Development Environments, System Design and Implementation, Operating Systems, Computer Architecture, Computational Logic, Computer Programming, Computer Science, Object Oriented Programming (OOP), Programming Principles, Microsoft Visual Studio",åºç¡ç¥è¯ | è½¯ç¡¬ä»¶ç³»ç»æé | ææ§è®¤è¯è®¡ç®æºç¨åº | C#ç¨åºå¥é¨,"å´ å®, Xi'an Jiaotong University",Starts Jul 17,Flexible schedule,Learn at your own pace
Create a Customer Service Survey in Microsoft Forms,4.8 out of 5 stars,30 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/create-customer-service-survey-microsoft-forms,,"Key Performance Indicators (KPIs), Customer Insights, Marketing, Market Research, Customer experience improvement, Data Analysis Software, User Feedback, Target Audience, Employee Surveys, Microsoft 365, User Research",,"Lindsey Dumser, Coursera Project Network",,1.5 hours,Learn at your own pace
Agile and Project Management Mastery for Scrum Leaders,N/A,N/A,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/agile-and-project-management-mastery-for-scrum-leaders,,"Cost Management, Team Leadership, Kanban Principles, Organizational Structure, Backlogs, Earned Value Management, Agile Project Management, Project Management Office (PMO), Requirements Management, Project Planning, Agile Software Development, Project Management",Agile Scrum Master | Scrum and Kanban Frameworks Roles and Best Practices | Project Management Tools Techniques and Agile Frameworks,Simplilearn Instructor,Starts Jul 17,Flexible schedule,Learn at your own pace
Create Your UI/UX Portfolio with GitHub,4.4 out of 5 stars,28 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/create-uiux-portfolio-github,,"Application Deployment, HTML and CSS, Web Design and Development, Microsoft Visual Studio, Cascading Style Sheets (CSS), Integrated Development Environments, User Interface and User Experience (UI/UX) Design, GitHub",,"Rochelle Deulley, Coursera Project Network",,2 hours,Learn at your own pace
Configure Routing in Azure IoT Hub,4.5 out of 5 stars,20 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/configure-routing-in-azure-iot-hub,,"Cloud Services, Microsoft Azure, Data Storage, Network Routing, Internet Of Things, Cloud Solutions",,"Priya Jha, Coursera Project Network",,1 hour,Learn at your own pace
"Make a Table of Contents, Footnotes, and more with Word",4.4 out of 5 stars,25 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/make-table-contents-footnotes-more-word,,"Collaborative Software, Document Management, Version Control",,"Andres Rodriguez, Coursera Project Network",,2 hours,Learn at your own pace
Implementing Microsoft Azure Backup,4.8 out of 5 stars,27 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/implementing-microsoft-azure-backup,,"Cloud Services, Virtual Machines, Cloud Infrastructure, Virtualization and Virtual Machines, Disaster Recovery, Cloud Storage, Cloud Computing, Data Storage Technologies, Microsoft Azure",,"Abhishek Jha, Coursera Project Network",,1 hour,Learn at your own pace
Power System Stability,4.8 out of 5 stars,9 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/power-system-stability,4 modules,"Electric Power Systems, Power Electronics, Simulation and Simulation Software, Mathematical Modeling, Differential Equations, Electrical Power, Simulations, Systems Analysis, Electrical Engineering, Three-Phase, Engineering Analysis, High Voltage, Control Systems, Low Voltage",Power System Stability: Rotor Angle Stability Part-I | Power System Stability: Rotor Angle Stability Part-II | Voltage Stability Analysis | Method of Stability Enhancement,"Subject Matter Expert, L&T EduTech",Starts Jul 17,Flexible schedule,Learn at your own pace
Performance Domains in Project Management,4.7 out of 5 stars,12 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/performance-domains-in-project-management,4 modules,"Project Implementation, Project Performance, Stakeholder Engagement, Solution Delivery, Resource Allocation, Team Building, Performance Measurement, Resource Management, Project Management Life Cycle, Project Planning, Scheduling, Project Controls, Stakeholder Management, Team Management, Project Risk Management, Project Management",Foundational Domains | Planning and Performance Domains | Execution and Adaptation Domains | Final Project and Assessment: Project Performance Domains,,Starts Jul 17,14 hours to complete,
Mastering Remote Work and Online Study in U.S. in the post-COVID Era,4.2 out of 5 stars,16 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/e-learning,5 modules,"Problem Solving, Blended Learning, Overcoming Obstacles, Technology Solutions, Education Software and Technology, Personal Development, Intercultural Competence, Adaptability, Cultural Diversity, Research, Collaboration, Goal Setting, Student Engagement, Teamwork, Communication, Telecommuting, Learning Management Systems, Professional Development, Time Management","International learners in U.S. online education | Overcoming barriers of technology, language, and culture | Navigating the U.S. academic system | Navigating U.S. professional environments | The final week: Capstone Project and course review","Dr. Valeri Chukhlomin, Amy Giaculli, Dr.  Bidhan Chandra, Dr. Dana Gliserman-Kopans, Dr.  Anant Deshpande, The State University of New York",No Upcoming Session Available,23 hours to complete,
Search Engine Optimization,4.5 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/searchengineoptimization,2 modules,"Keyword Research, Web Analytics and SEO, Content Creation, Content Strategy, Google Analytics, Digital Marketing, User Experience, Information Architecture, Google Ads, Search Engine Optimization",Search Engine Optimization | Assessment for Search Engine Optimization,Simplilearn Instructor,Starts Jul 17,Flexible schedule,Learn at your own pace
Angular 17 Overview & Basics,4.4 out of 5 stars,36 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/angular17course1,3 modules,"UI Components, TypeScript, Web Applications, HTML and CSS, JavaScript Frameworks, Development Environment, Front-End Web Development, Web Development, Application Frameworks, Angular, Model View Controller","Welcome & Module 1: Angular Introduction & Environment Setup | Module 2: Angular Basics | Module 3: Data Binding, Class Binding, & Binding Concepts",Vinay Kumar,Starts Jul 17,12 hours to complete,
Core Java - Foundations,4.7 out of 5 stars,29 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/core-java-foundations,2 modules,"Programming Principles, Java Programming, Debugging, Program Development, Computer Programming, Software Design, Java, Object Oriented Programming (OOP), Software Development",Foundations of Java Programming | Advanced Java Programming Essentials,,Starts Jul 17,8 hours to complete,
Fundamentals of Business Problem Solving,4.7 out of 5 stars,21 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/fundamentals-of-business-problem-solving,4 modules,"Process Optimization, Spreadsheet Software, Financial Modeling, Business Analysis, Data Modeling, Data-Driven Decision-Making, Business Modeling, Trend Analysis, Decision Making, Business Strategy, Business Process, Microsoft Excel",Introduction to Business Problem Solving | Creating a Basic Business Model | Building Different Model Types | Model Optimization,"Alton Henley, Howard University",Starts Jul 17,16 hours to complete,
Developing with GitHub Copilot and VS Code,4.2 out of 5 stars,9 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/developing-with-github-copilot-and-vs-code,4 modules,"Software Development Tools, Microsoft Copilot, GitHub, Microsoft Visual Studio, HTML and CSS, Web Development Tools, Integrated Development Environments, Application Development, Artificial Intelligence, Debugging",Developing with GitHub Copilot and VS Code | Lesson 1: Prepare your Environment | Lesson 2: Building a Simple Pomodoro Timer Using GitHub Copilot | Lesson 3: Improve Your Pomodoro Timer With GitHub Copilot,,Starts Jul 17,Flexible schedule,Learn at your own pace
Processing IoT Hub data streams with Azure Stream Analytics,4.5 out of 5 stars,22 reviews,Intermediate · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/processing-iot-hub-data-streams-with-azure-stream-analytics,,"Peripheral Devices, Data Storage, Internet Of Things, Microsoft Azure, Query Languages, Real Time Data",,"Priya Jha, Coursera Project Network",,1.5 hours,Learn at your own pace
Prep for Microsoft Azure Data Engineer Associate Cert DP-203,4.1 out of 5 stars,10 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/prep-for-microsoft-azure-data-engineer-associate-cert-dp-203,3 modules,"Data Transformation, Data Storage, Data Cleansing, Azure Synapse Analytics, Data Lakes, Apache Spark, Microsoft Azure, Database Management, Data Quality, Performance Tuning, Data Analysis, Extract, Transform, Load, Data Integration, Data Processing, Databricks, Data Security, Query Languages, Data Pipelines","Designing and implementing data storage and data exploration layer | Developing data processing | Securing, monitoring, and optimizing data storage and data processing","Skill-Up EdTech Team, Prateek Kumar, SkillUp EdTech",Starts Jul 17,2 hours to complete,
ROI-Driven Digital Marketing Analytics,N/A,N/A,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/roi-drivendigitalmarketinganalytics,,"AI Personalization, Google Ads, Return On Investment, Google Analytics, Key Performance Indicators (KPIs), Performance Measurement, Pay Per Click Advertising, Online Advertising, Marketing Automation, Web Analytics, Performance Metric, Business Metrics","Search Engine Marketing | Strategies for Paid Campaigns | Analytics, ROI, and Evaluation | AI, Automation, and Emerging Technology",Simplilearn Instructor,Starts Jul 17,Flexible schedule,Learn at your own pace
Create Mapping Data Flows in Azure Data Factory,4.8 out of 5 stars,8 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/create-mapping-data-flows-in-azure-data-factory,,"Extract, Transform, Load, Data Integration, Data Pipelines, Data Processing, Data Storage, Data Mapping, Dataflow, Microsoft Azure, Data Transformation",,"Priya Jha, Coursera Project Network",,Hands-on learning,Learn more
Mastering Data Visualization in Microsoft PowerPoint,4.8 out of 5 stars,27 reviews,Beginner · Guided Project · Less Than 2 Hours,https://www.coursera.org/projects/data-visualization-microsoft-powerpoint,,"Data Presentation, Data Visualization Software, Interactive Data Visualization, Infographics, Data Visualization",,"Daria Toropchyn, Coursera Project Network",,1.5 hours,Learn at your own pace
