課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Generative AI for Product Owners,4.7 out of 5 stars,7.4K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-product-owners,,"Content Creation, Generative AI, ChatGPT, Virtual Environment, Strategic Thinking, Market Intelligence, IBM Cloud, Product Requirements, Image Analysis, Prompt Engineering, Stakeholder Engagement, OpenAI",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: Revolutionizing the Product Owner Role,"Daniel C. Yeomans, Skill-Up EdTech Team, Rav Ahuja, Antonio Cangiano, SkillUp EdTech",Starts Jul 15,1 month,at 10 hours a week
CEO Playbook: Generative AI,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ceo-playbook-generative-ai,1 module,"Strategic Communication, Thought Leadership, ChatGPT, Innovation, Communication Strategies, Organizational Change, Generative AI Agents, Digital Transformation, Business Ethics, Analytical Skills, Business Strategy, Strategic Marketing, Business Leadership, Leadership, Strategic Decision-Making, Strategic Leadership, Decision Making, Business Transformation",CEO Playbook: Generative AI,Julian Jenkins,Starts Jul 15,,
AI-Powered Business Operations,N/A,N/A,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/ai-powered-business-operations,,"Customer Relationship Management (CRM) Software, Environmental Social And Corporate Governance (ESG), Storytelling, Business Process Automation, Process Design, Generative AI, ChatGPT, Digital Transformation, Corporate Sustainability, Data Ethics, Business Process Improvement, Process Analysis",Business Process Modeling with AI | ChatGPT (and other AI) for Product Management & Innovation | Master Data Storytelling for B2B & B2C Sales | Gen AI For Sustainability,"JoÃ£o Freitas, Joyce Wong, Vipesh Singla, Manas Dasgupta",Starts Jul 15,Flexible schedule,Learn at your own pace
Perplexity AI: A Comprehensive Guide to Generative AI,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/perplexity-ai-comprehensive-guide-to-generative-ai,6 modules,"Business Marketing, Generative AI Agents, Business, Market Trend, Business Process Automation, ChatGPT, Digital Marketing, Prompt Engineering, AI Personalization, Email Marketing, Artificial Intelligence and Machine Learning (AI/ML), Business Management, Marketing, Campaign Management, Social Media Marketing, Content Marketing, Content Creation, Automation, Search Engine Optimization, Keyword Research","Introduction to Perplexity AI for Marketing | Prompt Engineering for Marketing Success | Automating Campaigns and Customer Engagement | Market Research, SEO, and PPC with AI | Ethical AI Use and Strategic Planning | Conclusion","Anton Voroniuk, SkillsBooster Academy",Starts Jul 15,Flexible schedule,Learn at your own pace
GenAI for Patient Care Coordinators and Case Management,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-patient-care-coordinators-and-case-management,1 module,"Health Care Administration, Technology Roadmaps, Software As A Service, Case Management, Prompt Engineering, Business Process Automation, Generative AI Agents, ChatGPT, Generative AI, Patient Coordination, Practice Management Software, Health Technology, Care Coordination, Change Control, Decision Making, Health Information Management and Medical Records",GenAI for Patient Care Coordinators and Case Management,"Neel Majumder, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
Generative and Agentic AI,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/generative-and-agentic-ai,5 modules,"Agentic systems, Content Creation, Large Language Modeling, Decision Making, Prompt Engineering, Workflow Management, Business Process Automation, OpenAI, Data Ethics, ChatGPT, Technology Strategies, Business Strategy, Generative AI, Artificial Intelligence",Introduction | Generative AI | Working with Generative AI | AI Agents | Conclusion,"Matthias Holweg, SaÃ¯d Business School, University of Oxford",Starts Jul 15,Flexible schedule,Learn at your own pace
Applied Information Extraction in Python,N/A,N/A,Advanced · Course · 1 - 4 Weeks,https://www.coursera.org/learn/applied-information-extraction-in-python,4 modules,"Data Pipelines, Data Manipulation, Machine Learning Algorithms, Data Mining, Python Programming, ChatGPT",Information Extraction | Named Entity Recognition (NER) | Neural Network Models | Transformers Transform Information Extraction,"VG Vinod Vydiswaran, University of Michigan",Starts Jul 15,Flexible schedule,Learn at your own pace
Microsoft Copilot for Power BI: AI-Powered Report Insights,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/microsoft-copilot-for-power-bi-ai-powered-report-insights,1 module,"Data Cleansing, Data Visualization Software, Dashboard, Data Transformation, Data Analysis Expressions (DAX), Data Manipulation, Power BI, Data-Driven Decision-Making, Interactive Data Visualization, ChatGPT, Microsoft Copilot, Data Modeling, Business Intelligence, Data Integration, Microsoft Excel",Microsoft Copilot for Power BI: AI-Powered Report Insights,"Sonali Sen Baidya, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
CEO Playbook: Generative AI,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/ceo-playbook-generative-ai,1 module,"Strategic Communication, Thought Leadership, ChatGPT, Innovation, Communication Strategies, Organizational Change, Generative AI Agents, Digital Transformation, Business Ethics, Analytical Skills, Business Strategy, Strategic Marketing, Business Leadership, Leadership, Strategic Decision-Making, Strategic Leadership, Decision Making, Business Transformation",CEO Playbook: Generative AI,Julian Jenkins,Starts Jul 15,Flexible schedule,Learn at your own pace
AI-Powered Business Operations,N/A,N/A,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/ai-powered-business-operations,,"Customer Relationship Management (CRM) Software, Environmental Social And Corporate Governance (ESG), Storytelling, Business Process Automation, Process Design, Generative AI, ChatGPT, Digital Transformation, Corporate Sustainability, Data Ethics, Business Process Improvement, Process Analysis",Business Process Modeling with AI | ChatGPT (and other AI) for Product Management & Innovation | Master Data Storytelling for B2B & B2C Sales | Gen AI For Sustainability,"JoÃ£o Freitas, Joyce Wong, Vipesh Singla, Manas Dasgupta",Starts Jul 15,Flexible schedule,Learn at your own pace
Microsoft Copilot for Power BI: AI-Powered Report Insights,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/microsoft-copilot-for-power-bi-ai-powered-report-insights,1 module,"Data Cleansing, Data Visualization Software, Dashboard, Data Transformation, Data Analysis Expressions (DAX), Data Manipulation, Power BI, Data-Driven Decision-Making, Interactive Data Visualization, ChatGPT, Microsoft Copilot, Data Modeling, Business Intelligence, Data Integration, Microsoft Excel",Microsoft Copilot for Power BI: AI-Powered Report Insights,"Sonali Sen Baidya, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
Generative and Agentic AI,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/generative-and-agentic-ai,5 modules,"Agentic systems, Content Creation, Large Language Modeling, Decision Making, Prompt Engineering, Workflow Management, Business Process Automation, OpenAI, Data Ethics, ChatGPT, Technology Strategies, Business Strategy, Generative AI, Artificial Intelligence",Introduction | Generative AI | Working with Generative AI | AI Agents | Conclusion,"Matthias Holweg, SaÃ¯d Business School, University of Oxford",Starts Jul 15,Flexible schedule,Learn at your own pace
AI Leadership & Strategic Implementation,N/A,N/A,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/ai-leadership-and-strategic-implementation,,"Communication, Entrepreneurship, Change Management, Technology Strategies, Generative AI, ChatGPT, Corporate Strategy, Scalability, Business Leadership, Business Strategy, Corporate Sustainability, Business Transformation",How to Build an Enterprise AI Strategy | How to Build an Entrepreneurial AI Strategy | Change Management for GenAI Integration | CEO Playbook: Generative AI,"Julian Jenkins, Karlis Zars, Ritesh Vajariya, Ahmed Hassan",Starts Jul 15,Flexible schedule,Learn at your own pace
AI Innovation & Product Strategy,N/A,N/A,Intermediate · Specialization · 1 - 4 Weeks,https://www.coursera.org/specializations/ai-innovation-and-product-strategy,,"Automation, Entrepreneurship, Business Process Automation, Process Design, Generative AI, ChatGPT, AI Personalization, Scalability, Business Strategy, Digital Transformation, Corporate Sustainability, Data Ethics",How to Build an Entrepreneurial AI Strategy | ChatGPT (and other AI) for Product Management & Innovation | Business Process Modeling with AI | Gen AI For Sustainability,"Karlis Zars, Joyce Wong, Vipesh Singla, Manas Dasgupta",Starts Jul 15,Flexible schedule,Learn at your own pace
Generative AI for Product Owners,4.7 out of 5 stars,7.4K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-product-owners,,"Content Creation, Generative AI, ChatGPT, Virtual Environment, Strategic Thinking, Market Intelligence, IBM Cloud, Product Requirements, Image Analysis, Prompt Engineering, Stakeholder Engagement, OpenAI",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Generative AI: Revolutionizing the Product Owner Role,"Daniel C. Yeomans, Skill-Up EdTech Team, Rav Ahuja, Antonio Cangiano, SkillUp EdTech",Starts Jul 15,1 month,at 10 hours a week
GenAI for Inside Sales: Crafting Effective Outreach,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-inside-sales-crafting-effective-outreach,1 module,"Personalized Service, Campaign Management, Business Process Automation, Marketing Automation, Generative AI Agents, Prompt Engineering, Customer Relationship Management (CRM) Software, Workflow Management, Automation, Customer Engagement, Content Performance Analysis, Inside Sales, Sales Development, Sales Enablement, ChatGPT, Sales Strategy, Analytics, AI Personalization, HubSpot CRM, Sales Process",GenAI for Inside Sales: Crafting Effective Outreach,"Julian Jenkins, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
Generative AI: Revolutionizing the Product Owner Role,5 out of 5 stars,7 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-revolutionizing-the-product-owner-role,3 modules,"Stakeholder Engagement, Artificial Intelligence, Product Management, Market Intelligence, Strategic Thinking, Product Requirements","Integrating AI into Product Ownership | AI-Driven End-to-End Sprint Management and Ethical Considerationsâ¯ | Guided Project, Final Assessment, and Course Wrap-Up","Skill-Up EdTech Team, Daniel C. Yeomans, SkillUp EdTech",Starts Jul 15,Flexible schedule,Learn at your own pace
GenAI for Compensation: Smarter Pay Equity Analysis,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/genai-for-compensation-smarter-pay-equity-analysis,1 module,"Job Evaluation, Forecasting, Workforce Planning, Human Resources, Mitigation, Human Resource Strategy, Prompt Engineering, Artificial Intelligence",GenAI for Compensation: Smarter Pay Equity Analysis,"Julian Jenkins, Coursera Instructor Network",Starts Jul 15,Flexible schedule,Learn at your own pace
Strategic Analysis and Solution Design,5 out of 5 stars,6 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/strategic-analysis-solution-design,4 modules,"Business Planning, Business Solutions, Systems Integration, Business Risk Management, Cost Benefit Analysis, Solution Design, Solution Architecture, Business Strategies, SAP SuccessFactors, Change Management, Business Workflow Analysis, Portfolio Management, Workflow Management, Business Analysis, Project Implementation, Enterprise Risk Management (ERM), Risk Analysis, Risk Management, Process Analysis",Strategic business case development | Risk analysis and management | Solution design | Implementation planning,,Starts Jul 15,Flexible schedule,Learn at your own pace
Generative AI for Growth Marketing,4.7 out of 5 stars,7.5K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-ai-for-growth-marketing,,"Content Creation, Virtual Environment, IBM Cloud, Image Analysis, Business Ethics, Large Language Modeling, Artificial Intelligence",Generative AI: Introduction and Applications | Generative AI: Prompt Engineering Basics | Grow with AI: Your AI-driven Growth Marketing strategy,"Thalita Milan, Rav Ahuja, Antonio Cangiano",Starts Jul 15,3 months,at 4 hours a week
Generative AI: Revolutionizing the Product Owner Role,5 out of 5 stars,7 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gen-ai-revolutionizing-the-product-owner-role,3 modules,"Stakeholder Engagement, Artificial Intelligence, Product Management, Market Intelligence, Strategic Thinking, Product Requirements","Integrating AI into Product Ownership | AI-Driven End-to-End Sprint Management and Ethical Considerationsâ¯ | Guided Project, Final Assessment, and Course Wrap-Up","Skill-Up EdTech Team, Daniel C. Yeomans, SkillUp EdTech",Starts Jul 15,Flexible schedule,Learn at your own pace
