課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資,開課時間,建議學習時間,學習時長
Copilot for Cybersecurity,4.7 out of 5 stars,24 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/copilot-for-cybersecurity,1 module,"Cybersecurity, System Monitoring, Prompt Engineering, Microsoft Copilot, Deep Learning, Artificial Intelligence and Machine Learning (AI/ML), Image Analysis, Threat Detection, Generative AI, Artificial Intelligence, Emerging Technologies, Data Ethics",Copilot for Cybersecurity,,Starts Jul 18,2 hours to complete,
An Employee's Guide to Cybersecurity,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/employeesguidetocybersecurity,6 modules,"Cyber Security Policies, Mobile Security, Email Security, Cyber Attacks, Remote Access Systems, Identity and Access Management, Cybersecurity, Security Awareness, Incident Response, Human Factors (Security), Computer Security Awareness Training, Network Security, Malware Protection",Course Welcome (Course 1) | Module 1.1 â Understanding Cybersecurity (Introduction) | Module 1.2 â Social Engineering and Cybersecurity | Module 1.3 â Introducing Cybersecurity Threats and Attacks | Module 1.4 â Employee's Role in Cybersecurity | Course Conclusion,"Herbert J. Mattord, Ph.D., CISM, CISSP, CDP, Michael Whitman, Ph.D., CISM, CISSP, Kennesaw State University",Starts Jul 18,Flexible schedule,Learn at your own pace
Risk Assessment and Management in Cybersecurity,N/A,N/A,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/risk-assessment-and-management-in-cybersecurity,3 modules,"Risk Management Framework, ISO/IEC 27001, Business Risk Management, Threat Management, Risk Control, Risk Appetite, Risk Analysis, Risk Modeling, Operational Risk, Enterprise Risk Management (ERM), Governance Risk Management and Compliance, Risk Mitigation, Continuous Monitoring, Business Continuity, Security Management, Risk Management, Governance, Vulnerability Management, Cyber Risk, Cybersecurity",Understanding IT Risk | Conducting Risk Assessments | Risk Mitigation and Strategic Planning,Board Infinity,Starts Jul 18,Flexible schedule,Learn at your own pace
Microsoft Azure Cybersecurity Tools and Solutions,4.7 out of 5 stars,32 reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/microsoft-azure-cybersecurity-tools-solutions,,"Intrusion Detection and Prevention, Generative AI, Security Management, Data Management, Vulnerability Assessments, Security Testing, Microsoft Azure, Vulnerability Management, System Monitoring, Cyber Threat Intelligence, Network Security, Identity and Access Management","Cybersecurity Identity and Access Solutions with Azure AD | Azure Cybersecurity Solutions And Microsoft Defender | Cybersecurity Testing and Prevention | Cybersecurity Planning, Management, and Compliance | Copilot for Cybersecurity",,Starts Jul 18,2 months,at 10 hours. a week
Generative Adversarial Networks (GANs),4.7 out of 5 stars,2.4K reviews,Intermediate · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/generative-adversarial-networks-gans,,"Artificial Intelligence, Artificial Neural Networks, Generative AI, Unsupervised Learning, PyTorch (Machine Learning Library), Computer Vision, Information Privacy, Applied Machine Learning, Deep Learning, Image Analysis, Machine Learning Algorithms, Machine Learning",Build Basic Generative Adversarial Networks (GANs) | Build Better Generative Adversarial Networks (GANs) | Apply Generative Adversarial Networks (GANs),"Sharon Zhou, Eda Zhou, Eric Zelikman",Starts Jul 18,,
Cybersecurity: Protecting your Information on the Go,N/A,N/A,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/cybersecurity-protecting-your-information-on-the-go,5 modules,"Encryption, Security Awareness, Network Security, Mobile Security, Virtual Private Networks (VPN), Wireless Networks, General Networking, Cybersecurity, Information Privacy, Proxy Servers, Data Security",Course Welcome | Challenges of Using Computers on the Go (Module 3.1) | Securing Mobile Computing (Module 3.2) | Securing Mobile Phone Use (Module 3.3) | Course Conclusion,"Herbert J. Mattord, Ph.D., CISM, CISSP, CDP, Michael Whitman, Ph.D., CISM, CISSP, Kennesaw State University",Starts Jul 18,Flexible schedule,Learn at your own pace
Digital Shield: Cybersecurity for Data and System Protection,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cybersecurity-for-data-and-system-protection,7 modules,"Threat Detection, Human Factors (Security), Security Controls, Cyber Attacks, Cybersecurity, Vulnerability Assessments, Security Awareness, Security Strategy, Malware Protection, Data Security, Information Systems Security, Network Security",Begin here | Module 1: Introduction to Cybersecurity | Module 2: Malware | Module 3: Networking | Module 4: Browsing the web | Module 5: Social engineering | End of Course,"Daniel Zeldis, Universidades AnÃ¡huac",Starts Jul 18,Flexible schedule,Learn at your own pace
Cybersecurity Architecture Fundamentals,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/packt-cybersecurity-architecture-fundamentals-jpld2,7 modules,"Vulnerability Management, Identity and Access Management, Security Engineering, Application Security, IT Security Architecture, Remote Access Systems, Threat Detection, Threat Modeling, Data Security, Enterprise Architecture, Systems Architecture, Endpoint Security, Network Security, Cybersecurity, Risk Management, Risk Analysis",Introduction | Threat Modelling | Enterprise Architecture Frameworks | Cyber Architecture for Enterprise Security | Designing for Security | Case Study | Conclusion,Packt - Course Instructors,Starts Jul 18,Flexible schedule,Learn at your own pace
ChatGPT + Cybersecurity: AI-Powered Tabletops & Training,4.7 out of 5 stars,14 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/chatgpt-cybersecurity-table-tops,3 modules,"Cross-Functional Collaboration, Scenario Testing, Complex Problem Solving, Incident Response, Generative AI, Prompt Engineering, ChatGPT, Cybersecurity, Threat Modeling, Crisis Management, Cyber Security Strategy",Why Use Generative AI to Help Facilitate Tabletops & Practice Handling Unforeseen Events? | Introduction to Cybersecurity Tabletops & Generative AI Enhancements | Practice More Often with Cybersecurity Micro-Tabletops & GPTs,"Dr. Jules White, Dr. Sam Hays, Vanderbilt University",Starts Jul 18,,
Information​ ​Systems,4.8 out of 5 stars,2.1K reviews,Beginner · Specialization · 3 - 6 Months,https://www.coursera.org/specializations/information-systems,,"Systems Analysis, Change Management, System Implementation, Process Flow Diagrams, Business Systems, Requirements Analysis, User Requirements Documents, Enterprise Resource Planning, Cloud Services, Organizational Change, Critical Thinking, Project Management",IS/IT Governance | Analysis for Business Systems | Enterprise Systems | IT Infrastructure and Emerging Trends,"Soumya Sen, Jason Chan, Gautam Ray, Ken Reily, University of Minnesota",Starts Jul 18,,
Introduction to Computers and Operating Systems and Security,4.8 out of 5 stars,1.7K reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/introduction-to-computers-and-operating-systems-and-security,4 modules,"Data Storage, Business Systems, Information Systems Security, Microsoft 365, Generative AI, Operating Systems, Servers, Business Software, Computer Systems, Cloud Computing, Patch Management, Artificial Intelligence, Computer Architecture, Cybersecurity, Enterprise Security, Computer Hardware","Introduction to computers and operating systems | Enterprise systems and security | Business systems applications | Computers, operating systems, and security",,Starts Jul 18,Flexible schedule,Approx. 15 hours.Learn at your own pace
Cybersecurity: What to Do When You Are a Victim,5 out of 5 stars,6 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/cybersecurity-what-to-do-when-you-are-a-victim,5 modules,"Security Awareness, Cyber Risk, Multi-Factor Authentication, Cybersecurity, Cyber Attacks, Information Privacy, Personally Identifiable Information, Safety and Security, Computer Security Incident Management, Incident Response",Cybersecurity: What To Do If Youâre a Victim | Social Media Cybersecurity Issues (Module 4.1) | Dealing with Being Hacked (Module 4.2) | Dealing with Identity Theft (Module 4.3) | Course Conclusion,"Herbert J. Mattord, Ph.D., CISM, CISSP, CDP, Michael Whitman, Ph.D., CISM, CISSP, Kennesaw State University",Starts Jul 18,Flexible schedule,Learn at your own pace
"Operating Systems: Overview, Administration, and Security",4.6 out of 5 stars,5.6K reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/operating-systems-overview-administration-security,5 modules,"Cloud Security, Virtualization, Virtualization and Virtual Machines, Microsoft Windows, Firewall, Systems Administration, Linux, Operating Systems, Command-Line Interface, Docker (Software), File Systems, Cloud Computing, Windows Servers, Mac OS, Linux Servers, Security Controls, Containerization, User Accounts",Windows Operating Systems | Windows Security | Linux Operating Systems | macOS and Virtualization | Final Project,"IBM Skills Network Team, Dee Dee Collette",Starts Jul 18,Flexible schedule,Approx. 17 hours.Learn at your own pace
The Cybersecurity Culture Blueprint: A Proactive Approach,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cybersecurity-culture-blueprint,4 modules,"Continuous Monitoring, Employee Engagement, Cyber Security Strategy, Cyber Governance, Cybersecurity, Incident Response, Threat Detection, Security Awareness, Computer Security Awareness Training, Organizational Change, Incident Management, Communication Strategies, Culture Transformation, Human Factors (Security), Employee Training",Welcome and Module 1: Introduction to Culture of Cybersecurity | Establishing the Foundation for a Cybersecurity Culture | The Power of Cybersecurity Awareness and Communication | Leading the Way in Cybersecurity Culture,Sandra Stefanic,Starts Jul 18,Flexible schedule,Learn at your own pace
Enterprise and Infrastructure Security,4.7 out of 5 stars,654 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/enterprise-infrastructure-security,4 modules,"Hybrid Cloud Computing, Cyber Risk, Data Integrity, Security Controls, Internet Of Things, Risk Management Framework, Infrastructure Security, Cybersecurity, NIST 800-53, Cloud Security, Cyber Security Policies, Enterprise Security, Cryptography, Blockchain, Mobile Security, Cyber Security Strategy","Security Awareness, Compliance, Assessments, and Risk | Hybrid Cloud Security | Blockchain, Anonymity, and Critical Infrastructure Protection | Mobility Security and Deception","Dr. Edward G. Amoroso, New York University",Starts Jul 18,Flexible schedule,Approx. 14 hours.Learn at your own pace
Introduction to Computer Science and Programming,4.2 out of 5 stars,1.5K reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/introduction-computer-science-programming,,"Javascript, Web Applications, Arithmetic, Human Computer Interaction, Systems Of Measurement, Computer Graphics, General Mathematics, Debugging, Computational Thinking, Development Environment, Hardware Architecture, Computer Science",Introduction to Computer Programming | How Computers Work | Mathematics for Computer Science,"Dr Simon Katan, Prof Marco Gillies, Dr Matthew Yee-King, Dr Edward Anstead, Omar Karakchi, University of London, Goldsmiths, University of London",Starts Jul 18,1 month,at 10 hours. a week
Becoming a Cybersecurity Consultant,4.9 out of 5 stars,8 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/becoming-a-cybersecurity-consultant,5 modules,"Threat Modeling, Data Security, Cyber Threat Intelligence, Security Controls, Cyber Risk, Cyber Security Assessment, Business Economics, Information Privacy, Network Security, Cybersecurity, Cyber Attacks, Risk Management, Cyber Security Strategy, Vulnerability Assessments",INTRODUCTION | Cybersecurity Principles | Cybersecurity Offensive Methods | Cybersecurity Defensive Methods | Cybersecurity Risk Management,"Marco Anisetti, Barbara Carminati, Muriel Figueredo Franco, Apostolos P. Fournaris, Argyro Chatzopoulou, Remi Badonnel, Elena Ferrari, Dumitru Bogdan PRELIPCEAN, Lama Sleem, Eder John Scheid, EIT Digital",Starts Jul 18,Flexible schedule,Learn at your own pace
