課程名稱,評分,評論數,Metadata,課程網址,課程,技能,課程資訊,師資
Cloud Security on AWS,N/A,N/A,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/cloud-security-on-aws,1 module,"Network Security, IT Security Architecture, Cloud Security, Incident Response, Data Loss Prevention, Network Planning And Design, Data Security, Identity and Access Management, Threat Detection, Encryption, AWS Identity and Access Management (IAM), Security Strategy, Amazon Web Services, Cloud Standards, Computer Security Incident Management, Cloud Computing, Security Controls, Network Administration, Security Management, Threat Management",Getting Started with AWS Cloud Security,
Stages of Incident Response,4.6 out of 5 stars,69 reviews,Beginner · Course · 1 - 3 Months,https://www.coursera.org/learn/stages-of-incident-response,7 modules,"System Monitoring, Cyber Operations, Verification And Validation, Computer Security Incident Management, Event Monitoring, Incident Response, Cyber Threat Hunting, Business Continuity, Cybersecurity, Threat Detection, Threat Management, Technical Communication",Stages of Incident Response | Incident Response: Identification | Incident Response: Containment | Incident Response: Investigation | Incident Response: Eradication | Incident Response: Recovery | Follow Up/Lessons Learned,Keatron Evans
Space Safety,4.6 out of 5 stars,21 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/spacesafety,9 modules,"Medical Science and Research, Safety and Security, Physics, Threat Management, Physical Science, Accident Prevention, Continuous Monitoring, Environmental Monitoring, Radiation Protection, Environmental Issue, General Medicine, Risk Management, Cybersecurity",Introduction by Thomas Reiter | Introduction Space Safety | Space Weather | Space Debris | Collision Avoidance | Planetary Defense and Asteroid Impacts | SSA Centre | Cyber Security | Space Medicine,"Detlef Koschny, Dominique Moser, Technical University of Munich (TUM)"
"Credential Access, discovery, lateral movement & collection",4.7 out of 5 stars,60 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/credential-access-discovery-lateral-movement--collection,4 modules,"Cybersecurity, Scripting, User Accounts, Authorization (Computing), Authentications, Network Security, Python Programming, Data Access, MITRE ATT&CK Framework",Python for credential access | Python for Discovery | Python for Lateral Movement | Python for collection,Howard Poston
"Understanding, Using, and Securing Crypto and Digital Assets",4.7 out of 5 stars,77 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/blcf20b,1 module,"Multi-Factor Authentication, Security Awareness, Regulatory Compliance, Blockchain, Security Controls, Securities Trading, Digital Assets, Financial Market, Asset Management, Cybersecurity, Financial Regulations, Authentications","Blockchain â Understanding, Using, and Securing Crypto and Digital Assets",Association of International Certified Professional Accountants
Security at the Edge,4.3 out of 5 stars,7 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/security-at-the-edge,,"Infrastructure Security, Wireless Networks, Risk Management Framework, Cybersecurity, Network Security, Vulnerability Assessments, Security Management, Security Strategy, Threat Management, Security Engineering, Network Infrastructure, Network Protocols",Edge Computing Fundamentals | Implementing Security in IoT and Edge Devices | Strategic Edge Security Management,Vahab Iranmanesh
Ethical Hacking with Kali Linux,4.9 out of 5 stars,8 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/ethical-hacking-with-kali-linux,5 modules,"System Configuration, Bash (Scripting Language), Network Monitoring, Virtual Machines, Automation",Overview of Kali Linux | Kali Linux Tools | Scripting and Automation | Final Project and Course Wrap-Up | (Optional) Overview of the Linux Operating System,"IBM Skills Network Team, Dee Dee Collette"
Advanced Network Security,4.3 out of 5 stars,69 reviews,Advanced · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/advanced-network-security,,"Intrusion Detection and Prevention, Threat Detection, Computer Security Incident Management, Cybersecurity, Network Monitoring, Network Security, Disaster Recovery, Security Management, Cyber Threat Hunting, Security Strategy, Threat Management, Security Information and Event Management (SIEM)",Next-Generation Firewalls and Intrusion Prevention | Securing Cloud and Hybrid Networks | Advanced Threat Hunting and Incident Response,Vinay Kumar
Dell Technologies Technical Customer Support Specialist,4.6 out of 5 stars,29 reviews,Beginner · Professional Certificate · 3 - 6 Months,https://www.coursera.org/professional-certificates/dell-technologies-technical-customer-support-specialist,,"Network Troubleshooting, Cyber Attacks, Professional Development, Computer Security Incident Management, Software Architecture, Cybersecurity, Technical Support, Lifelong Learning, Hardware Troubleshooting, Desktop Support, Computer Hardware, Process Improvement",Dell Technologies Technical Support Career Introduction | Dell Technologies Technical Support for Hardware | Dell Technologies Technical Support for Software | Dell Technologies Networking & Security Technical Support | Dell Technologies Customer Service for Technical Support,Develop with Dell
System and Network Security,5 out of 5 stars,34 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/certified-ethical-hacking-v12-system-and-network-security,2 modules,"Firewall, Vulnerability Assessments, Information Systems Security, Network Security, Threat Detection, Threat Modeling, Intrusion Detection and Prevention, Cyber Attacks, Cybersecurity, Internet Of Things, Malware Protection, Network Analysis, Penetration Testing",System Security and Malware Threats | Network Security and Evasion Techniques,
Gobierno Digital,4.7 out of 5 stars,78 reviews,Beginner · Course · 1 - 4 Weeks,https://www.coursera.org/learn/gobierno-digital,3 modules,"Governance, Public Key Infrastructure, Data Management, Self Service Technologies, Strategic Planning, Public Administration, Service Design, Data Security, Cybersecurity, Interoperability, Digital Transformation, Data Sharing, Innovation, Identity and Access Management, Policy Analysis","MÃ³dulo 1: Gobierno digital: la revoluciÃ³n llegÃ³ al sector pÃºblico | MÃ³dulo 2: Servicios digitales e Interoperabilidad: dos pilares de la transformaciÃ³n digital de gobierno | MÃ³dulo 3: Datos, Identidad y ciberseguridad, pilares de la transformaciÃ³n digital","Arturo Muente, Miguel PorrÃºa, Aitor Cubo Contreras, Angela Maria Reyes, Florencia Serale, Mariano Lafuente, Benjamin Roseth, Alejandro Pareja, Santiago Paz, Estefania Calderon, Lea Gimenez, Banco Interamericano de Desarrollo"
Encryption and Cryptography Essentials,4.9 out of 5 stars,32 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/encryption-and-cryptography-essentials,4 modules,"Data Security, Public Key Infrastructure, Cybersecurity, Data Encryption Standard, Cryptographic Protocols, Cryptography, Authentications, Encryption, Advanced Encryption Standard (AES), Data Integrity, Algorithms, Blockchain, Network Security","Cryptography Algorithms and Their ClassificationsÂ | Encryption Techniques and Public Key Infrastructure (PKI) | Hashing, Digital Signatures, Blockchain and Digital Certificates | Final Project and Course Wrap-UpÂ","Dr. Manish Kumar, IBM Skills Network Team"
Security and Privacy in TOR Network,4.1 out of 5 stars,36 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/security-and-privacy-in-tor-network,4 modules,"Information Privacy, Distributed Denial-Of-Service (DDoS) Attacks, Web Servers, Cybersecurity, System Configuration, Threat Modeling, Cloud Hosting, Network Security, Encryption, Proxy Servers, Intrusion Detection and Prevention",The Onion Routing (TOR) | Hidden Service on TOR and their Attacks | Censorship Systems | Censorship Resistance System (CRS),"Edward Chow, Greg Williams, Richard White, University of Colorado System"
"Data Privacy, Security, Governance, Risk and Compliance",4.4 out of 5 stars,27 reviews,Intermediate · Course · 1 - 4 Weeks,https://www.coursera.org/learn/data-privacy-security-governance-risk-and-compliance,4 modules,"Security Controls, Law, Regulation, and Compliance, Information Privacy, Encryption, Threat Detection, Data Governance, Data Architecture, Compliance Management, Data Integrity, Data Quality, Incident Response, Risk Management, Data Security, Personally Identifiable Information, Cybersecurity",Data Privacy & Security | Data Architecture & Governance | Risk & Compliance | Final Project and Course-Wrap Up,"Skill-Up EdTech Team, SkillUp EdTech"
Cybersécurité : comment sécuriser un site web,N/A,N/A,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/cybersecurite-site-web-securite,5 modules,"Security Requirements Analysis, Application Security, Risk Management Framework, Vulnerability Assessments, Cyber Attacks, SQL, Threat Modeling, Cybersecurity, Secure Coding",PrÃ©ambule - Installation de l'environnement | Les bases de la cybersÃ©curitÃ© | Les attaques par injections SQL | Les attaques de type Cross-Site Scripting (XSS) | Les attaques de type Traversal Directory,"Julien Lolive, Phillipe QuÃ©merais, Institut Mines-TÃ©lÃ©com"
Threat Response,4.9 out of 5 stars,55 reviews,Mixed · Course · 1 - 4 Weeks,https://www.coursera.org/learn/threat-response,2 modules,"General Networking, Event Monitoring, Infrastructure Security, Threat Detection, Cybersecurity, Computer Security Incident Management, Technical Support and Services, Network Security, Incident Response, Computer Networking",Describing Incident Response | Understanding the Use of VERIS,"Cisco Learning & Certifications, Cisco Learning and Certifications"
Securing AI and Advanced Topics,4.5 out of 5 stars,8 reviews,Intermediate · Course · 1 - 3 Months,https://www.coursera.org/learn/securing-ai-and-advanced-topics,6 modules,"Feature Engineering, Anomaly Detection, Artificial Intelligence and Machine Learning (AI/ML), Reinforcement Learning, Security Testing, Threat Detection, Cloud Solutions, Cyber Threat Intelligence, Generative AI, Deep Learning, Cybersecurity, Performance Tuning, Machine Learning, Artificial Intelligence",Course Introduction | Fraud Prevention with Cloud AI Solutions | Introduction to Generative Adversarial Attacks (GANs) | GANs and Adversarial Attacks | Reinforcement Learning | Evaluating AI Models and Performance,"Lanier Watkins, Johns Hopkins University"
Secure Coding in Laravel,4.7 out of 5 stars,21 reviews,Beginner · Specialization · 1 - 3 Months,https://www.coursera.org/specializations/secure-coding-in-laravel,,"Verification And Validation, Authorization (Computing), Secure Coding, Vulnerability Scanning, Database Application, Security Awareness, Cybersecurity, Data Validation, Data Security, Role-Based Access Control (RBAC), Security Testing, Authentications","Laravel: Configure, Validate, Authenticate and Authorize | Laravel Additional Security | Laravel Protections",Aaron Saray
